,event_id,event_ts,requester_email,channel,market_raw,issue_type
2566,2567,2026-01-08 01:15:38,user10026@alliances.net,PARTNER,United States,LOGIN
2567,2568,2026-01-01 10:47:04,user10025@example.com,DIRECT,Espa~na,BUG
2568,2569,2026-01-07 13:44:46,user10117@partner-mail.com,PARTNER,Espana,HOWTO
2569,2570,2026-01-04 16:40:13,user10045@alliances.net,PARTNER,México,LOGIN
2570,2571,2026-01-18 08:05:48,user10132@reseller.co,PARTNER,Brasil,BILLING
2571,2572,2026-01-06 07:03:21,user10115@example.com,DIRECT, Canada,LOGIN
2572,2573,2026-01-06 01:45:32,user10157@partner-mail.com,PARTNER,México,BUG
2573,2574,2026-01-10 22:54:25,user10068@alliances.net,PARTNER, Canada,BUG
2574,2575,2026-01-07 17:00:52,user10061@example.com,DIRECT, México ,BUG
2575,2576,2026-01-08 00:20:30,user10052@example.com,DIRECT,Brasil,BILLING
2576,2577,2026-01-07 22:46:01,user10164@example.com,DIRECT,Espa~na,BUG
2577,2578,2026-01-01 18:51:05,user10082@example.com,DIRECT,United States,HOWTO
2578,2579,2026-01-07 08:34:36,user10187@example.com,DIRECT,Espana,LOGIN
2579,2580,2026-01-03 04:04:49,user10110@example.com,DIRECT, México ,LOGIN
2580,2581,2026-01-01 23:41:22,user10174@alliances.net,PARTNER,Espa~na,BUG
2581,2582,2026-01-01 23:57:06,user10148@example.com,DIRECT,CANADA ,BUG
2582,2583,2026-01-11 11:25:07,user10152@example.com,DIRECT,Espana,LOGIN
2583,2584,2026-01-01 02:21:36,user10213@reseller.co,PARTNER,United States,BUG
2584,2585,2026-01-06 08:21:28,user10099@example.com,DIRECT,Mexico,BUG
2585,2586,2026-01-06 22:06:18,user10187@example.com,DIRECT,Espa~na,HOWTO
2586,2587,2026-01-08 22:12:41,user10181@example.com,DIRECT,España,BILLING
2587,2588,2026-01-12 09:38:10,user10094@example.com,DIRECT,Espa~na,BUG
2588,2589,2026-01-09 07:00:10,user10153@example.com,DIRECT,Espa~na,BILLING
2589,2590,2026-01-03 06:52:37,user10099@alliances.net,PARTNER,UNITED STATES,LOGIN
2590,2591,2026-01-18 20:12:34,user10146@example.com,DIRECT,Mexico,BUG
2591,2592,2026-01-16 00:58:45,user10091@reseller.co,PARTNER,Mexico,BILLING
2592,2593,2026-01-09 14:30:58,user10108@alliances.net,PARTNER,Bra~sil,BUG
2593,2594,2026-01-18 05:15:49,user10052@reseller.co,PARTNER,Me~xico,BUG
2594,2595,2026-01-05 11:41:21,user10139@example.com,DIRECT,United States,BUG
2595,2596,2026-01-12 09:11:53,user10209@example.com,DIRECT,México,HOWTO
2596,2597,2026-01-18 14:43:27,user10077@example.com,DIRECT,Brasil,BUG
2597,2598,2026-01-01 22:27:29,user10015@example.com,DIRECT,CANADA ,BUG
2598,2599,2026-01-03 12:28:25,user10155@example.com,DIRECT,United States,HOWTO
2599,2600,2026-01-04 23:13:27,user10045@reseller.co,PARTNER,Espana,LOGIN
2600,2601,2026-01-16 13:15:07,user10153@example.com,DIRECT, México ,BILLING
2601,2602,2026-01-10 01:54:39,user10145@example.com,DIRECT,Me~xico,LOGIN
2602,2603,2026-01-08 20:56:42,user10208@example.com,DIRECT,México,BUG
2603,2604,2026-01-17 13:29:13,user10129@example.com,DIRECT,Me~xico,LOGIN
2604,2605,2026-01-11 23:29:42,user10026@example.com,DIRECT,Me~xico,HOWTO
2605,2606,2026-01-18 00:46:51,user10061@example.com,DIRECT,España,LOGIN
2606,2607,2026-01-18 20:46:08,user10059@example.com,DIRECT,Brasil,BILLING
2607,2608,2026-01-14 02:29:25,user10206@example.com,DIRECT,Me~xico,BUG
2608,2609,2026-01-01 01:37:32,user10189@example.com,DIRECT,Espana,BILLING
2609,2610,2026-01-17 14:46:53,user10090@example.com,DIRECT,United States,BUG
2610,2611,2026-01-05 01:12:29,user10192@example.com,DIRECT,United States,LOGIN
2611,2612,2026-01-02 12:38:38,user10131@example.com,DIRECT,Espana,LOGIN
2612,2613,2026-01-04 22:13:23,user10069@example.com,DIRECT, Canada,BUG
2613,2614,2026-01-10 21:36:20,user10020@example.com,DIRECT, España ,BUG
2614,2615,2026-01-11 17:38:42,user10200@example.com,DIRECT,Espa~na,BILLING
2615,2616,2026-01-09 21:41:19,user10195@example.com,DIRECT,Brasil,BUG
2616,2617,2026-01-10 21:59:22,user10164@partner-mail.com,PARTNER,Me~xico,BUG
2617,2618,2026-01-04 03:49:55,user10022@reseller.co,PARTNER, México ,LOGIN
2618,2619,2026-01-02 00:50:24,user10122@example.com,DIRECT,Brasil,LOGIN
2619,2620,2026-01-11 15:12:45,user10086@example.com,DIRECT, Canada,BUG
2620,2621,2026-01-14 17:44:52,user10150@example.com,DIRECT,Brasil,BUG
2621,2622,2026-01-11 19:21:06,user10194@example.com,DIRECT,Mexico,BUG
2622,2623,2026-01-12 03:11:58,user10117@example.com,DIRECT,Me~xico,HOWTO
2623,2624,2026-01-18 18:32:26,user10207@example.com,DIRECT,España,BUG
2624,2625,2026-01-07 06:37:00,user10042@example.com,DIRECT,Me~xico,LOGIN
2625,2626,2026-01-02 13:36:53,user10198@example.com,DIRECT,México,BUG
2626,2627,2026-01-05 23:56:07,user10192@partner-mail.com,PARTNER,Espana,BILLING
2627,2628,2026-01-06 12:17:40,user10182@example.com,DIRECT,CANADA ,BILLING
2628,2629,2026-01-12 18:33:51,user10209@example.com,DIRECT,Mexico,BILLING
2629,2630,2026-01-04 13:42:22,user10051@example.com,DIRECT,Me~xico,BILLING
2630,2631,2026-01-12 22:10:57,user10042@example.com,DIRECT,Brasil,LOGIN
2631,2632,2026-01-05 09:54:56,user10007@example.com,DIRECT,México,LOGIN
2632,2633,2026-01-09 01:08:36,user10166@example.com,DIRECT,España,HOWTO
2633,2634,2026-01-06 13:33:45,user10099@example.com,DIRECT, Canada,HOWTO
2634,2635,2026-01-14 05:02:02,user10064@example.com,DIRECT,UNITED STATES,HOWTO
2635,2636,2026-01-07 21:23:57,user10013@example.com,DIRECT,Brasil,BUG
2636,2637,2026-01-07 22:57:13,user10058@example.com,DIRECT,United States,BILLING
2637,2638,2026-01-18 08:21:05,user10211@example.com,DIRECT,España,BILLING
2638,2639,2026-01-02 20:12:49,user10015@partner-mail.com,PARTNER,España,HOWTO
2639,2640,2026-01-06 10:34:36,user10001@example.com,DIRECT,México,BUG
2640,2641,2026-01-06 22:34:13,user10055@example.com,DIRECT, Canada,BILLING
2641,2642,2026-01-09 10:30:48,user10071@example.com,DIRECT,United States,LOGIN
2642,2643,2026-01-04 18:25:49,user10043@example.com,DIRECT,UNITED STATES,LOGIN
2643,2644,2026-01-03 20:47:47,user10044@example.com,DIRECT,Espana,BUG
2644,2645,2026-01-01 09:12:11,user10119@example.com,DIRECT,España,LOGIN
2645,2646,2026-01-04 05:52:24,user10003@example.com,DIRECT, Canada,LOGIN
2646,2647,2026-01-13 11:57:12,user10215@example.com,DIRECT,United States,BUG
2647,2648,2026-01-04 10:32:45,user10109@example.com,DIRECT,Mexico,BUG
2648,2649,2026-01-05 08:36:05,user10080@partner-mail.com,PARTNER,CANADA ,HOWTO
2649,2650,2026-01-11 18:01:50,user10016@partner-mail.com,PARTNER, Canada,LOGIN
2650,2651,2026-01-09 11:07:35,user10042@example.com,DIRECT,Bra~sil,LOGIN
2651,2652,2026-01-06 09:24:51,user10197@example.com,DIRECT,Espa~na,HOWTO
2652,2653,2026-01-06 13:02:25,user10073@example.com,DIRECT,Mexico,BILLING
2653,2654,2026-01-06 20:31:55,user10151@example.com,DIRECT,Bra~sil,BUG
2654,2655,2026-01-01 04:28:00,user10035@example.com,DIRECT,México,BILLING
2655,2656,2026-01-10 12:54:25,user10081@example.com,DIRECT,United States,LOGIN
2656,2657,2026-01-09 01:24:00,user10071@alliances.net,PARTNER,United States,HOWTO
2657,2658,2026-01-01 02:22:26,user10185@example.com,DIRECT,Espana,LOGIN
2658,2659,2026-01-07 22:18:22,user10087@partner-mail.com,PARTNER,Bra~sil,BILLING
2659,2660,2026-01-16 08:48:07,user10175@example.com,DIRECT,UNITED STATES,BILLING
2660,2661,2026-01-10 05:21:24,user10202@example.com,DIRECT,UNITED STATES,HOWTO
2661,2662,2026-01-01 03:30:47,user10071@example.com,DIRECT,España,LOGIN
2662,2663,2026-01-11 15:54:56,user10046@alliances.net,PARTNER,CANADA ,LOGIN
2663,2664,2026-01-08 10:32:40,user10186@alliances.net,PARTNER,Espana,HOWTO
2664,2665,2026-01-16 10:15:23,user10203@example.com,DIRECT,Mexico,HOWTO
2665,2666,2026-01-18 08:44:29,user10204@example.com,DIRECT,CANADA ,BILLING
2666,2667,2026-01-03 19:46:58,user10029@example.com,DIRECT,Espana,BILLING
2667,2668,2026-01-04 08:08:41,user10136@example.com,DIRECT, México ,HOWTO
2668,2669,2026-01-15 01:35:51,user10025@example.com,DIRECT, México ,LOGIN
2669,2670,2026-01-01 19:54:18,user10077@reseller.co,PARTNER,Espana,LOGIN
2670,2671,2026-01-12 08:17:37,user10089@example.com,DIRECT, México ,BILLING
2671,2672,2026-01-09 21:32:08,user10198@alliances.net,PARTNER,Bra~sil,LOGIN
2672,2673,2026-01-02 19:28:42,user10161@example.com,DIRECT,Me~xico,HOWTO
2673,2674,2026-01-12 18:08:14,user10207@example.com,DIRECT, México ,HOWTO
2674,2675,2026-01-14 07:23:33,user10183@example.com,DIRECT,España,BILLING
2675,2676,2026-01-07 18:23:13,user10076@example.com,DIRECT,UNITED STATES,BUG
2676,2677,2026-01-03 21:12:33,user10190@example.com,DIRECT,United States,BILLING
2677,2678,2026-01-04 21:25:37,user10018@example.com,DIRECT,UNITED STATES,BUG
2678,2679,2026-01-02 21:09:10,user10044@example.com,DIRECT, Canada,BUG
2679,2680,2026-01-13 22:01:20,user10190@example.com,DIRECT,United States,LOGIN
2680,2681,2026-01-10 07:28:10,user10012@reseller.co,PARTNER,Me~xico,BUG
2681,2682,2026-01-11 04:11:06,user10146@example.com,DIRECT, México ,BILLING
2682,2683,2026-01-11 04:57:03,user10196@example.com,DIRECT,Me~xico,LOGIN
2683,2684,2026-01-07 21:32:16,user10051@example.com,DIRECT,CANADA ,BUG
2684,2685,2026-01-15 03:39:42,user10153@example.com,DIRECT,Espana,LOGIN
2685,2686,2026-01-12 03:51:56,user10124@alliances.net,PARTNER, Canada,BILLING
2686,2687,2026-01-05 21:28:25,user10154@example.com,DIRECT, España ,LOGIN
2687,2688,2026-01-16 06:31:30,user10067@example.com,DIRECT, España ,BUG
2688,2689,2026-01-04 16:09:36,user10025@example.com,DIRECT, Canada,LOGIN
2689,2690,2026-01-10 18:58:51,user10202@example.com,DIRECT, Canada,BUG
2690,2691,2026-01-03 02:04:02,user10022@example.com,DIRECT,Bra~sil,LOGIN
2691,2692,2026-01-07 03:25:59,user10075@example.com,DIRECT,Mexico,BUG
2692,2693,2026-01-13 18:00:06,user10000@example.com,DIRECT, Canada,BILLING
2693,2694,2026-01-12 23:08:53,user10043@alliances.net,PARTNER,México,BILLING
2694,2695,2026-01-16 01:25:50,user10143@example.com,DIRECT,CANADA ,BILLING
2695,2696,2026-01-10 22:21:39,user10009@example.com,DIRECT,España,BUG
2696,2697,2026-01-03 23:40:02,user10048@example.com,DIRECT,Me~xico,BILLING
2697,2698,2026-01-02 00:00:07,user10075@example.com,DIRECT,España,LOGIN
2698,2699,2026-01-18 22:26:36,user10072@partner-mail.com,PARTNER,United States,HOWTO
2699,2700,2026-01-17 15:16:21,user10217@example.com,DIRECT, México ,BILLING
2700,2701,2026-01-16 16:56:55,user10041@example.com,DIRECT,Espa~na,BILLING
2701,2702,2026-01-03 22:12:41,user10048@alliances.net,PARTNER,CANADA ,LOGIN
2702,2703,2026-01-03 07:28:41,user10166@example.com,DIRECT,México,BUG
2703,2704,2026-01-14 12:58:12,user10100@example.com,DIRECT,CANADA ,HOWTO
2704,2705,2026-01-17 06:46:59,user10109@reseller.co,PARTNER, México ,BILLING
2705,2706,2026-01-08 12:53:44,user10213@example.com,DIRECT,Espa~na,BUG
2706,2707,2026-01-13 11:51:07,user10045@partner-mail.com,PARTNER,Me~xico,BILLING
2707,2708,2026-01-15 14:04:58,user10001@example.com,DIRECT, México ,HOWTO
2708,2709,2026-01-17 15:48:31,user10193@example.com,DIRECT,Brasil,LOGIN
2709,2710,2026-01-10 13:16:32,user10064@example.com,DIRECT,Mexico,BUG
2710,2711,2026-01-15 03:39:01,user10070@example.com,DIRECT,España,LOGIN
2711,2712,2026-01-15 13:57:37,user10180@partner-mail.com,PARTNER,Espa~na,LOGIN
2712,2713,2026-01-12 11:55:33,user10137@alliances.net,PARTNER,México,HOWTO
2713,2714,2026-01-09 16:19:54,user10021@example.com,DIRECT,México,BILLING
2714,2715,2026-01-01 10:52:21,user10196@example.com,DIRECT,United States,BILLING
2715,2716,2026-01-05 22:56:56,user10204@example.com,DIRECT,Bra~sil,LOGIN
2716,2717,2026-01-02 00:22:26,user10001@example.com,DIRECT,UNITED STATES,HOWTO
2717,2718,2026-01-14 01:58:34,user10183@example.com,DIRECT,United States,HOWTO
2718,2719,2026-01-16 21:53:38,user10038@example.com,DIRECT,Espana,BUG
2719,2720,2026-01-15 05:37:08,user10031@example.com,DIRECT,España,BILLING
2720,2721,2026-01-06 14:55:33,user10168@example.com,DIRECT,Espana,LOGIN
2721,2722,2026-01-10 00:08:16,user10130@example.com,DIRECT,Mexico,BUG
2722,2723,2026-01-07 20:34:48,user10096@example.com,DIRECT,Mexico,LOGIN
2723,2724,2026-01-17 01:36:14,user10122@example.com,DIRECT, Canada,LOGIN
2724,2725,2026-01-04 05:43:44,user10044@example.com,DIRECT,Espa~na,HOWTO
2725,2726,2026-01-13 04:50:24,user10152@example.com,DIRECT,Me~xico,LOGIN
2726,2727,2026-01-07 22:24:39,user10078@alliances.net,PARTNER,CANADA ,BUG
2727,2728,2026-01-17 21:38:58,user10067@example.com,DIRECT,México,BILLING
2728,2729,2026-01-08 00:47:46,user10123@example.com,DIRECT,Me~xico,HOWTO
2729,2730,2026-01-04 07:33:52,user10084@reseller.co,PARTNER,CANADA ,LOGIN
2730,2731,2026-01-07 17:17:19,user10014@reseller.co,PARTNER, Canada,HOWTO
2731,2732,2026-01-17 14:25:41,user10052@example.com,DIRECT,Espana,BUG
2732,2733,2026-01-09 21:23:46,user10215@example.com,DIRECT, España ,HOWTO
2733,2734,2026-01-14 07:30:32,user10064@example.com,DIRECT,UNITED STATES,BUG
2734,2735,2026-01-02 18:39:25,user10087@example.com,DIRECT,México,BILLING
2735,2736,2026-01-17 23:42:27,user10038@example.com,DIRECT, España ,LOGIN
2736,2737,2026-01-08 08:02:02,user10011@example.com,DIRECT,México,HOWTO
2737,2738,2026-01-07 04:37:18,user10198@example.com,DIRECT,CANADA ,BILLING
2738,2739,2026-01-05 14:22:55,user10130@partner-mail.com,PARTNER,CANADA ,BUG
2739,2740,2026-01-11 09:28:35,user10195@example.com,DIRECT,CANADA ,BUG
2740,2741,2026-01-13 23:42:43,user10182@reseller.co,PARTNER,United States,LOGIN
2741,2742,2026-01-17 08:52:30,user10079@partner-mail.com,PARTNER,CANADA ,LOGIN
2742,2743,2026-01-10 00:39:57,user10105@example.com,DIRECT,Mexico,LOGIN
2743,2744,2026-01-13 05:07:40,user10152@reseller.co,PARTNER,Brasil,BILLING
2744,2745,2026-01-15 03:35:32,user10170@example.com,DIRECT,México,LOGIN
2745,2746,2026-01-06 01:46:24,user10107@example.com,DIRECT,Bra~sil,BILLING
2746,2747,2026-01-14 03:16:38,user10008@example.com,DIRECT,Espa~na,BUG
2747,2748,2026-01-06 09:22:57,user10061@example.com,DIRECT,Espana,HOWTO
2748,2749,2026-01-09 12:13:42,user10068@example.com,DIRECT, España ,BILLING
2749,2750,2026-01-18 04:50:24,user10076@example.com,DIRECT,México,BILLING
2750,2751,2026-01-10 13:42:32,user10129@example.com,DIRECT,United States,LOGIN
2751,2752,2026-01-13 00:33:48,user10212@example.com,DIRECT,Brasil,BILLING
2752,2753,2026-01-14 17:16:52,user10032@example.com,DIRECT,UNITED STATES,LOGIN
2753,2754,2026-01-01 21:15:24,user10075@example.com,DIRECT, España ,LOGIN
2754,2755,2026-01-17 22:25:19,user10058@example.com,DIRECT,Bra~sil,BUG
2755,2756,2026-01-05 08:14:07,user10127@example.com,DIRECT,Bra~sil,BUG
2756,2757,2026-01-09 19:42:54,user10179@partner-mail.com,PARTNER,Me~xico,HOWTO
2757,2758,2026-01-11 00:16:39,user10207@example.com,DIRECT, México ,BUG
2758,2759,2026-01-09 09:52:43,user10111@example.com,DIRECT,México,HOWTO
2759,2760,2026-01-04 14:47:20,user10065@example.com,DIRECT,Bra~sil,HOWTO
2760,2761,2026-01-12 12:04:54,user10047@alliances.net,PARTNER,United States,LOGIN
2761,2762,2026-01-09 11:28:33,user10177@example.com,DIRECT,CANADA ,BILLING
2762,2763,2026-01-08 01:18:42,user10010@reseller.co,PARTNER,México,BILLING
2763,2764,2026-01-13 16:33:07,user10025@example.com,DIRECT,Mexico,LOGIN
2764,2765,2026-01-09 21:25:33,user10013@example.com,DIRECT,Espana,BUG
2765,2766,2026-01-02 08:38:33,user10161@example.com,DIRECT,Brasil,HOWTO
2766,2767,2026-01-18 10:17:39,user10187@example.com,DIRECT,Mexico,BILLING
2767,2768,2026-01-05 03:21:52,user10177@example.com,DIRECT,Espana,BUG
2768,2769,2026-01-13 13:39:21,user10060@example.com,DIRECT,Mexico,BILLING
2769,2770,2026-01-16 15:20:59,user10184@partner-mail.com,PARTNER,CANADA ,BUG
2770,2771,2026-01-01 22:15:09,user10001@example.com,DIRECT,CANADA ,HOWTO
2771,2772,2026-01-01 09:33:41,user10214@alliances.net,PARTNER,CANADA ,LOGIN
2772,2773,2026-01-10 18:47:46,user10131@example.com,DIRECT, México ,BUG
2773,2774,2026-01-03 21:02:20,user10156@example.com,DIRECT,Bra~sil,BUG
2774,2775,2026-01-10 16:10:13,user10021@reseller.co,PARTNER,España,BUG
2775,2776,2026-01-15 07:50:22,user10214@example.com,DIRECT,Bra~sil,BILLING
2776,2777,2026-01-15 10:44:50,user10086@alliances.net,PARTNER,Bra~sil,BUG
2777,2778,2026-01-13 05:20:22,user10061@alliances.net,PARTNER, México ,BILLING
2778,2779,2026-01-17 21:52:49,user10187@partner-mail.com,PARTNER,United States,LOGIN
2779,2780,2026-01-09 04:27:45,user10114@example.com,DIRECT,Mexico,BILLING
2780,2781,2026-01-11 14:58:07,user10029@example.com,DIRECT, España ,HOWTO
2781,2782,2026-01-16 06:08:58,user10047@reseller.co,PARTNER,CANADA ,LOGIN
2782,2783,2026-01-07 01:02:50,user10079@example.com,DIRECT,Espana,BILLING
2783,2784,2026-01-04 05:43:26,user10018@partner-mail.com,PARTNER,España,HOWTO
2784,2785,2026-01-18 10:30:56,user10111@example.com,DIRECT,Espa~na,LOGIN
2785,2786,2026-01-01 12:31:29,user10096@reseller.co,PARTNER,Brasil,BUG
2786,2787,2026-01-03 04:21:30,user10142@example.com,DIRECT, España ,HOWTO
2787,2788,2026-01-15 08:55:56,user10158@example.com,DIRECT,España,BUG
2788,2789,2026-01-12 09:08:29,user10029@example.com,DIRECT,Mexico,LOGIN
2789,2790,2026-01-12 23:16:01,user10171@example.com,DIRECT, Canada,BUG
2790,2791,2026-01-13 15:34:03,user10180@example.com,DIRECT,Brasil,LOGIN
2791,2792,2026-01-07 04:53:37,user10003@example.com,DIRECT, México ,BILLING
2792,2793,2026-01-15 02:18:06,user10167@example.com,DIRECT, España ,BUG
2793,2794,2026-01-11 22:34:02,user10207@partner-mail.com,PARTNER,Brasil,LOGIN
2794,2795,2026-01-06 03:15:07,user10086@example.com,DIRECT,Brasil,HOWTO
2795,2796,2026-01-02 08:03:31,user10054@example.com,DIRECT,Espa~na,BUG
2796,2797,2026-01-06 03:15:38,user10121@alliances.net,PARTNER,México,HOWTO
2797,2798,2026-01-06 11:35:58,user10064@example.com,DIRECT,México,BILLING
2798,2799,2026-01-17 13:37:02,user10046@example.com,DIRECT, España ,BILLING
2799,2800,2026-01-11 23:01:26,user10183@partner-mail.com,PARTNER,Bra~sil,LOGIN
2800,2801,2026-01-15 10:01:07,user10132@example.com,DIRECT,CANADA ,HOWTO
2801,2802,2026-01-16 18:44:01,user10196@reseller.co,PARTNER,Me~xico,LOGIN
2802,2803,2026-01-14 11:23:59,user10157@example.com,DIRECT, Canada,BUG
2803,2804,2026-01-06 22:43:17,user10162@partner-mail.com,PARTNER, Canada,LOGIN
2804,2805,2026-01-04 05:58:49,user10172@example.com,DIRECT,Espa~na,LOGIN
2805,2806,2026-01-02 12:55:52,user10073@alliances.net,PARTNER,España,LOGIN
2806,2807,2026-01-05 02:13:10,user10028@example.com,DIRECT, Canada,LOGIN
2807,2808,2026-01-02 07:37:44,user10101@alliances.net,PARTNER,México,BILLING
2808,2809,2026-01-06 13:38:34,user10213@example.com,DIRECT,Espana,BUG
2809,2810,2026-01-06 16:12:09,user10183@example.com,DIRECT,España,LOGIN
2810,2811,2026-01-05 01:22:58,user10159@example.com,DIRECT,Espa~na,HOWTO
2811,2812,2026-01-12 16:26:36,user10078@example.com,DIRECT, Canada,BUG
2812,2813,2026-01-16 23:46:03,user10046@example.com,DIRECT,Bra~sil,BILLING
2813,2814,2026-01-13 00:59:49,user10177@example.com,DIRECT,México,LOGIN
2814,2815,2026-01-13 03:27:51,user10096@example.com,DIRECT,Espa~na,BILLING
2815,2816,2026-01-13 02:34:15,user10172@example.com,DIRECT, Canada,BUG
2816,2817,2026-01-09 21:29:47,user10046@example.com,DIRECT, México ,LOGIN
2817,2818,2026-01-16 22:42:41,user10103@example.com,DIRECT, Canada,BUG
2818,2819,2026-01-14 07:28:31,user10175@example.com,DIRECT,México,LOGIN
2819,2820,2026-01-13 17:18:08,user10197@example.com,DIRECT,Espana,LOGIN
2820,2821,2026-01-18 17:56:38,user10009@reseller.co,PARTNER, Canada,HOWTO
2821,2822,2026-01-13 19:44:59,user10084@example.com,DIRECT,Brasil,BUG
2822,2823,2026-01-07 08:46:14,user10058@partner-mail.com,PARTNER,Espa~na,LOGIN
2823,2824,2026-01-11 04:30:40,user10164@example.com,DIRECT,CANADA ,BILLING
2824,2825,2026-01-14 06:54:44,user10171@example.com,DIRECT, México ,LOGIN
2825,2826,2026-01-12 23:23:14,user10140@partner-mail.com,PARTNER,United States,BILLING
2826,2827,2026-01-12 20:40:01,user10163@example.com,DIRECT, México ,BUG
2827,2828,2026-01-14 07:13:19,user10072@example.com,DIRECT,España,BUG
2828,2829,2026-01-02 03:01:07,user10012@example.com,DIRECT,México,BUG
2829,2830,2026-01-18 03:21:42,user10116@example.com,DIRECT,España,BUG
2830,2831,2026-01-18 22:07:54,user10004@example.com,DIRECT,Brasil,BUG
2831,2832,2026-01-04 08:37:23,user10133@example.com,DIRECT,Me~xico,BUG
2832,2833,2026-01-04 22:35:33,user10133@example.com,DIRECT,United States,BILLING
2833,2834,2026-01-12 08:26:10,user10118@reseller.co,PARTNER, Canada,BUG
2834,2835,2026-01-01 17:56:56,user10186@example.com,DIRECT, Canada,BILLING
2835,2836,2026-01-03 01:23:51,user10024@example.com,DIRECT,España,LOGIN
2836,2837,2026-01-14 06:07:39,user10089@example.com,DIRECT, España ,BILLING
2837,2838,2026-01-04 20:18:57,user10218@example.com,DIRECT,UNITED STATES,BUG
2838,2839,2026-01-04 08:30:00,user10056@example.com,DIRECT,Me~xico,BUG
2839,2840,2026-01-17 20:53:02,user10212@example.com,DIRECT,Bra~sil,LOGIN
2840,2841,2026-01-16 01:58:11,user10000@example.com,DIRECT,CANADA ,BUG
2841,2842,2026-01-08 04:44:17,user10008@example.com,DIRECT,Espana,BUG
2842,2843,2026-01-14 15:37:05,user10046@example.com,DIRECT, España ,BUG
2843,2844,2026-01-11 13:13:13,user10207@example.com,DIRECT, Canada,LOGIN
2844,2845,2026-01-05 16:48:42,user10141@example.com,DIRECT,España,BILLING
2845,2846,2026-01-04 20:53:42,user10116@example.com,DIRECT,Me~xico,HOWTO
2846,2847,2026-01-10 03:03:58,user10026@example.com,DIRECT,México,BILLING
2847,2848,2026-01-10 09:04:22,user10027@example.com,DIRECT,Espa~na,BILLING
2848,2849,2026-01-08 04:20:28,user10188@example.com,DIRECT, Canada,BUG
2849,2850,2026-01-01 12:13:00,user10180@partner-mail.com,PARTNER,Bra~sil,BILLING
2850,2851,2026-01-11 06:33:33,user10013@example.com,DIRECT,Espa~na,BILLING
2851,2852,2026-01-11 05:51:23,user10095@example.com,DIRECT, Canada,LOGIN
2852,2853,2026-01-12 07:16:23,user10120@example.com,DIRECT, Canada,BILLING
2853,2854,2026-01-18 11:13:52,user10156@partner-mail.com,PARTNER,Brasil,BILLING
2854,2855,2026-01-04 19:37:45,user10001@example.com,DIRECT,Mexico,BUG
2855,2856,2026-01-13 07:29:44,user10181@example.com,DIRECT, España ,BILLING
2856,2857,2026-01-07 20:07:43,user10115@partner-mail.com,PARTNER, México ,HOWTO
2857,2858,2026-01-12 19:46:56,user10118@example.com,DIRECT,Espa~na,BILLING
2858,2859,2026-01-12 17:38:21,user10079@example.com,DIRECT,Mexico,LOGIN
2859,2860,2026-01-10 03:49:13,user10010@example.com,DIRECT,Espana,BUG
2860,2861,2026-01-07 05:32:52,user10204@example.com,DIRECT,Espana,BILLING
2861,2862,2026-01-06 00:47:28,user10180@example.com,DIRECT,Espa~na,LOGIN
2862,2863,2026-01-12 12:55:26,user10182@example.com,DIRECT,CANADA ,LOGIN
2863,2864,2026-01-14 21:37:05,user10152@example.com,DIRECT,México,BUG
2864,2865,2026-01-17 22:17:54,user10107@example.com,DIRECT,España,HOWTO
2865,2866,2026-01-07 04:07:57,user10200@example.com,DIRECT,Mexico,LOGIN
2866,2867,2026-01-07 11:34:42,user10023@alliances.net,PARTNER,Brasil,HOWTO
2867,2868,2026-01-07 13:10:51,user10059@example.com,DIRECT,Espana,BILLING
2868,2869,2026-01-16 23:42:00,user10098@example.com,DIRECT, España ,BUG
2869,2870,2026-01-10 17:01:00,user10172@example.com,DIRECT,CANADA ,LOGIN
2870,2871,2026-01-07 06:23:40,user10073@example.com,DIRECT,Espa~na,BUG
2871,2872,2026-01-18 07:50:35,user10192@alliances.net,PARTNER,Espa~na,BUG
2872,2873,2026-01-16 16:53:15,user10069@example.com,DIRECT,Mexico,HOWTO
2873,2874,2026-01-14 22:17:48,user10078@example.com,DIRECT,España,BILLING
2874,2875,2026-01-15 14:25:10,user10070@example.com,DIRECT,Espa~na,LOGIN
2875,2876,2026-01-13 08:06:33,user10090@reseller.co,PARTNER,Espa~na,BUG
2876,2877,2026-01-05 04:40:45,user10179@example.com,DIRECT, España ,BUG
2877,2878,2026-01-03 04:43:39,user10073@example.com,DIRECT,Me~xico,LOGIN
2878,2879,2026-01-16 04:03:22,user10107@example.com,DIRECT, Canada,HOWTO
2879,2880,2026-01-15 01:34:04,user10001@alliances.net,PARTNER,Brasil,LOGIN
2880,2881,2026-01-06 22:58:47,user10121@example.com,DIRECT,United States,HOWTO
2881,2882,2026-01-08 21:35:39,user10050@example.com,DIRECT,España,HOWTO
2882,2883,2026-01-11 08:59:24,user10108@example.com,DIRECT, España ,BILLING
2883,2884,2026-01-12 05:11:05,user10072@example.com,DIRECT,Espa~na,BUG
2884,2885,2026-01-13 13:24:58,user10083@partner-mail.com,PARTNER,España,HOWTO
2885,2886,2026-01-11 21:32:21,user10023@example.com,DIRECT,Espana,BILLING
2886,2887,2026-01-10 12:31:19,user10101@example.com,DIRECT,Espana,BUG
2887,2888,2026-01-15 10:57:08,user10168@example.com,DIRECT,México,BUG
2888,2889,2026-01-01 20:32:08,user10134@example.com,DIRECT,CANADA ,BUG
