customer_name,ticket,region,event_ts,product,priority,event_type,agent,channel,status_before,status_after,tag,handling_seconds
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 16:50:00,Basic,Low,comment_added,A. Chen,email,new,new,billing,1302
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 16:50:00,Basic,Low,assigned,F. Singh,web,new,new,login,1220
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 16:50:00,Basic,Low,tag_removed,F. Singh,email,new,new,how_to,45
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 19:02:00,Basic,Low,comment_added,E. Johnson,chat,new,new,refund,1606
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 19:02:00,Basic,Low,status_changed,C. Patel,email,new,pending,account,492
Ethan Johnson,TCKT-100726,Mountain,2025-08-26 20:48:00,Basic,Low,comment_added,G. Nguyen,phone,pending,pending,feature_request,727
Ethan Brown,TCKT-100727,Mountain,2025-11-13 10:51:00,Basic,Urgent,status_changed,F. Singh,email,new,open,account,1684
Ethan Brown,TCKT-100727,Mountain,2025-11-13 10:51:00,Basic,Urgent,comment_added,A. Chen,chat,open,open,billing,1206
Ethan Brown,TCKT-100727,Mountain,2025-11-13 12:59:00,Basic,Urgent,comment_added,D. Kim,email,open,open,how_to,1566
Ethan Brown,TCKT-100727,Mountain,2025-11-13 12:59:00,Basic,Urgent,tag_added,E. Johnson,phone,open,open,billing,1760
Ethan Brown,TCKT-100727,Mountain,2025-11-13 16:28:00,Basic,Urgent,status_changed,A. Chen,email,open,new,login,689
Ethan Brown,TCKT-100727,Mountain,2025-11-13 16:28:00,Basic,Urgent,tag_removed,D. Kim,email,new,new,bug,1668
Emma Anderson,TCKT-100728,West,2025-11-18 21:22:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,feature_request,114
Emma Anderson,TCKT-100728,West,2025-11-18 22:24:00,Enterprise,Medium,status_changed,C. Patel,phone,new,pending,billing,1705
Emma Anderson,TCKT-100728,West,2025-11-18 22:24:00,Enterprise,Medium,comment_added,C. Patel,web,pending,pending,feature_request,1675
Emma Anderson,TCKT-100728,West,2025-11-18 22:24:00,Enterprise,Medium,tag_added,C. Patel,web,pending,pending,billing,1331
Emma Anderson,TCKT-100728,West,2025-11-19 01:24:00,Enterprise,Medium,comment_added,C. Patel,phone,pending,pending,how_to,1075
Emma Anderson,TCKT-100728,West,2025-11-19 03:08:00,Enterprise,Medium,comment_added,E. Johnson,email,pending,pending,bug,1167
Emma Anderson,TCKT-100728,West,2025-11-19 03:08:00,Enterprise,Medium,status_changed,E. Johnson,email,pending,open,refund,588
Liam Davis,TCKT-100729,Northeast,2025-09-06 01:23:00,Pro,Low,status_changed,C. Patel,email,new,resolved,account,636
Liam Davis,TCKT-100729,Northeast,2025-09-06 01:23:00,Pro,Low,comment_added,G. Nguyen,chat,resolved,resolved,feature_request,98
Liam Davis,TCKT-100729,Northeast,2025-09-06 01:23:00,Pro,Low,assigned,D. Kim,chat,resolved,resolved,account,910
Liam Davis,TCKT-100729,Northeast,2025-09-06 03:18:00,Pro,Low,status_changed,B. Rivera,phone,resolved,open,feature_request,1069
Liam Davis,TCKT-100729,Northeast,2025-09-06 05:43:00,Pro,Low,comment_added,A. Chen,phone,open,open,feature_request,151
Liam Davis,TCKT-100729,Northeast,2025-09-06 06:59:00,Pro,Low,comment_added,C. Patel,phone,open,open,login,778
Liam Davis,TCKT-100729,Northeast,2025-09-06 06:59:00,Pro,Low,status_changed,G. Nguyen,email,open,pending,how_to,1564
Sofia Davis,TCKT-100730,West,2025-09-13 05:11:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,bug,1056
Sofia Davis,TCKT-100730,West,2025-09-13 05:11:00,Basic,Medium,assigned,A. Chen,email,new,new,bug,635
Sofia Davis,TCKT-100730,West,2025-09-13 05:11:00,Basic,Medium,tag_removed,E. Johnson,email,new,new,login,461
Sofia Davis,TCKT-100730,West,2025-09-13 05:44:00,Basic,Medium,assigned,D. Kim,phone,new,new,feature_request,992
Sofia Davis,TCKT-100730,West,2025-09-13 05:44:00,Basic,Medium,tag_removed,E. Johnson,chat,new,new,billing,679
Sofia Davis,TCKT-100730,West,2025-09-13 05:44:00,Basic,Medium,comment_added,B. Rivera,chat,new,new,feature_request,466
Emma Wilson,TCKT-100731,Northeast,2025-09-23 04:12:00,Pro,Urgent,comment_added,E. Johnson,email,new,new,account,1001
Emma Wilson,TCKT-100731,Northeast,2025-09-23 07:48:00,Pro,Urgent,tag_added,C. Patel,web,new,new,account,1796
Emma Wilson,TCKT-100731,Northeast,2025-09-23 11:41:00,Pro,Urgent,status_changed,A. Chen,email,new,pending,refund,1627
Emma Wilson,TCKT-100731,Northeast,2025-09-23 11:41:00,Pro,Urgent,assigned,G. Nguyen,email,pending,pending,refund,601
Emma Wilson,TCKT-100731,Northeast,2025-09-23 11:41:00,Pro,Urgent,comment_added,B. Rivera,email,pending,pending,bug,771
Emma Wilson,TCKT-100731,Northeast,2025-09-23 15:30:00,Pro,Urgent,comment_added,C. Patel,phone,pending,pending,refund,420
Ava Miller,TCKT-100732,West,2025-12-13 03:47:00,Basic,High,assigned,G. Nguyen,chat,new,new,billing,1752
Ava Miller,TCKT-100732,West,2025-12-13 03:47:00,Basic,High,status_changed,D. Kim,phone,new,closed,bug,72
Ava Miller,TCKT-100732,West,2025-12-13 03:47:00,Basic,High,comment_added,F. Singh,email,closed,closed,refund,1248
Ava Miller,TCKT-100732,West,2025-12-13 07:45:00,Basic,High,comment_added,F. Singh,web,closed,closed,how_to,750
Ava Miller,TCKT-100732,West,2025-12-13 07:45:00,Basic,High,tag_removed,G. Nguyen,email,closed,closed,account,267
Ava Miller,TCKT-100732,West,2025-12-13 08:33:00,Basic,High,tag_added,D. Kim,email,closed,closed,login,652
Ava Miller,TCKT-100732,West,2025-12-13 08:33:00,Basic,High,comment_added,E. Johnson,email,closed,closed,bug,1570
Ava Miller,TCKT-100732,West,2025-12-13 11:29:00,Basic,High,comment_added,D. Kim,phone,closed,closed,account,502
Ava Miller,TCKT-100732,West,2025-12-13 11:29:00,Basic,High,status_changed,B. Rivera,chat,closed,resolved,how_to,1470
Mason Lee,TCKT-100733,South,2025-09-11 21:18:00,Pro,Medium,tag_removed,E. Johnson,email,new,new,billing,1774
Mason Lee,TCKT-100733,South,2025-09-11 21:18:00,Pro,Medium,status_changed,C. Patel,email,new,new,billing,1466
Mason Lee,TCKT-100733,South,2025-09-11 21:18:00,Pro,Medium,tag_added,D. Kim,email,new,new,account,1524
Mason Lee,TCKT-100733,South,2025-09-12 00:09:00,Pro,Medium,assigned,F. Singh,email,new,new,account,1675
Mason Lee,TCKT-100733,South,2025-09-12 02:06:00,Pro,Medium,assigned,B. Rivera,phone,new,new,account,1494
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 13:27:00,Basic,Medium,comment_added,D. Kim,chat,new,new,account,472
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 16:03:00,Basic,Medium,comment_added,F. Singh,email,new,new,login,1069
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 16:03:00,Basic,Medium,tag_added,B. Rivera,email,new,new,feature_request,518
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 17:30:00,Basic,Medium,comment_added,C. Patel,web,new,new,login,1026
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 17:30:00,Basic,Medium,assigned,D. Kim,phone,new,new,feature_request,487
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 21:14:00,Basic,Medium,assigned,A. Chen,phone,new,new,feature_request,1162
Zoe Martinez,TCKT-100734,Mountain,2025-09-11 21:14:00,Basic,Medium,tag_removed,A. Chen,chat,new,new,billing,73
Zoe Martinez,TCKT-100734,Mountain,2025-09-12 00:57:00,Basic,Medium,assigned,A. Chen,email,new,new,login,997
Zoe Martinez,TCKT-100734,Mountain,2025-09-12 00:57:00,Basic,Medium,comment_added,C. Patel,email,new,new,refund,333
Noah Garcia,TCKT-100735,Midwest,2025-12-14 07:13:00,Basic,Medium,comment_added,E. Johnson,phone,new,new,how_to,1179
Noah Garcia,TCKT-100735,Midwest,2025-12-14 09:39:00,Basic,Medium,comment_added,F. Singh,web,new,new,refund,413
Noah Garcia,TCKT-100735,Midwest,2025-12-14 13:34:00,Basic,Medium,tag_removed,B. Rivera,web,new,new,login,643
Noah Garcia,TCKT-100735,Midwest,2025-12-14 13:34:00,Basic,Medium,comment_added,G. Nguyen,chat,new,new,account,1476
Noah Garcia,TCKT-100735,Midwest,2025-12-14 13:34:00,Basic,Medium,assigned,C. Patel,phone,new,new,bug,562
Noah Garcia,TCKT-100735,Midwest,2025-12-14 17:31:00,Basic,Medium,status_changed,D. Kim,email,new,pending,refund,401
Noah Garcia,TCKT-100735,Midwest,2025-12-14 17:31:00,Basic,Medium,comment_added,D. Kim,chat,pending,pending,refund,220
Noah Garcia,TCKT-100735,Midwest,2025-12-14 17:31:00,Basic,Medium,tag_added,G. Nguyen,chat,pending,pending,login,1555
Sofia Anderson,TCKT-100736,Midwest,2025-10-07 09:05:00,Basic,Medium,comment_added,A. Chen,email,new,new,login,323
Sofia Anderson,TCKT-100736,Midwest,2025-10-07 09:33:00,Basic,Medium,assigned,B. Rivera,email,new,new,bug,1644
Sofia Anderson,TCKT-100736,Midwest,2025-10-07 09:33:00,Basic,Medium,comment_added,B. Rivera,chat,new,new,how_to,418
Sofia Anderson,TCKT-100736,Midwest,2025-10-07 09:33:00,Basic,Medium,tag_removed,B. Rivera,phone,new,new,bug,1229
Mason Davis,TCKT-100737,Mountain,2025-09-21 02:22:00,Basic,High,comment_added,A. Chen,email,new,new,refund,352
Mason Davis,TCKT-100737,Mountain,2025-09-21 05:19:00,Basic,High,assigned,A. Chen,chat,new,new,login,1099
Mason Davis,TCKT-100737,Mountain,2025-09-21 05:19:00,Basic,High,comment_added,B. Rivera,phone,new,new,billing,201
Mason Davis,TCKT-100737,Mountain,2025-09-21 07:16:00,Basic,High,status_changed,D. Kim,phone,new,closed,account,1676
Mason Davis,TCKT-100737,Mountain,2025-09-21 10:23:00,Basic,High,status_changed,B. Rivera,phone,closed,open,billing,1489
Mason Davis,TCKT-100737,Mountain,2025-09-21 10:23:00,Basic,High,comment_added,D. Kim,email,open,open,login,181
Mason Davis,TCKT-100737,Mountain,2025-09-21 10:23:00,Basic,High,assigned,E. Johnson,email,open,open,refund,1097
Mason Davis,TCKT-100737,Mountain,2025-09-21 13:33:00,Basic,High,tag_added,D. Kim,chat,open,open,refund,728
Mason Davis,TCKT-100737,Mountain,2025-09-21 13:33:00,Basic,High,comment_added,G. Nguyen,phone,open,open,how_to,1694
Isla Martinez,TCKT-100738,West,2025-09-13 06:47:00,Enterprise,High,tag_added,C. Patel,chat,new,new,how_to,159
Isla Martinez,TCKT-100738,West,2025-09-13 06:47:00,Enterprise,High,comment_added,C. Patel,email,new,new,login,1797
Isla Martinez,TCKT-100738,West,2025-09-13 06:47:00,Enterprise,High,tag_removed,B. Rivera,chat,new,new,how_to,1056
Isla Martinez,TCKT-100738,West,2025-09-13 08:05:00,Enterprise,High,status_changed,G. Nguyen,email,new,new,bug,384
Isla Martinez,TCKT-100738,West,2025-09-13 08:05:00,Enterprise,High,assigned,B. Rivera,chat,new,new,feature_request,1771
Mia Garcia,TCKT-100739,Northeast,2025-12-15 21:09:00,Enterprise,Medium,comment_added,G. Nguyen,email,new,new,login,614
Mia Garcia,TCKT-100739,Northeast,2025-12-15 21:09:00,Enterprise,Medium,status_changed,E. Johnson,chat,new,pending,refund,619
Mia Garcia,TCKT-100739,Northeast,2025-12-15 21:09:00,Enterprise,Medium,tag_added,F. Singh,chat,pending,pending,login,527
Mia Garcia,TCKT-100739,Northeast,2025-12-15 22:41:00,Enterprise,Medium,tag_added,F. Singh,phone,pending,pending,bug,291
Ethan Brown,TCKT-100740,South,2025-09-26 08:06:00,Pro,High,assigned,E. Johnson,chat,new,new,account,1797
Ethan Brown,TCKT-100740,South,2025-09-26 08:06:00,Pro,High,comment_added,F. Singh,chat,new,new,bug,296
Ethan Brown,TCKT-100740,South,2025-09-26 08:06:00,Pro,High,tag_added,D. Kim,chat,new,new,how_to,1342
Ethan Brown,TCKT-100740,South,2025-09-26 08:29:00,Pro,High,comment_added,E. Johnson,phone,new,new,billing,714
Isla Davis,TCKT-100741,South,2025-11-10 14:45:00,Pro,Medium,assigned,C. Patel,email,new,new,login,1338
Isla Davis,TCKT-100741,South,2025-11-10 14:45:00,Pro,Medium,comment_added,A. Chen,web,new,new,login,1355
Isla Davis,TCKT-100741,South,2025-11-10 17:50:00,Pro,Medium,tag_removed,C. Patel,email,new,new,how_to,343
Sofia Davis,TCKT-100742,South,2025-10-11 23:50:00,Basic,Medium,status_changed,C. Patel,chat,new,new,account,1057
Sofia Davis,TCKT-100742,South,2025-10-12 01:54:00,Basic,Medium,comment_added,F. Singh,phone,new,new,how_to,142
Sofia Davis,TCKT-100742,South,2025-10-12 01:54:00,Basic,Medium,tag_removed,F. Singh,chat,new,new,how_to,953
Sofia Davis,TCKT-100742,South,2025-10-12 01:54:00,Basic,Medium,status_changed,C. Patel,email,new,resolved,account,122
Sofia Davis,TCKT-100742,South,2025-10-12 01:59:00,Basic,Medium,status_changed,G. Nguyen,chat,resolved,resolved,billing,616
Noah Thomas,TCKT-100743,Midwest,2025-09-22 04:41:00,Basic,Medium,comment_added,A. Chen,email,new,new,bug,908
Noah Thomas,TCKT-100743,Midwest,2025-09-22 07:13:00,Basic,Medium,comment_added,F. Singh,chat,new,new,refund,1717
Noah Thomas,TCKT-100743,Midwest,2025-09-22 07:13:00,Basic,Medium,tag_added,B. Rivera,phone,new,new,how_to,120
Isla Brown,TCKT-100744,Northeast,2025-12-07 08:41:00,Enterprise,Low,tag_removed,F. Singh,chat,new,new,account,809
Isla Brown,TCKT-100744,Northeast,2025-12-07 12:16:00,Enterprise,Low,tag_added,F. Singh,chat,new,new,login,120
Isla Brown,TCKT-100744,Northeast,2025-12-07 12:16:00,Enterprise,Low,comment_added,G. Nguyen,email,new,new,refund,641
Isla Brown,TCKT-100744,Northeast,2025-12-07 12:16:00,Enterprise,Low,assigned,B. Rivera,email,new,new,account,1602
Isla Brown,TCKT-100744,Northeast,2025-12-07 12:51:00,Enterprise,Low,comment_added,D. Kim,email,new,new,bug,736
Isla Brown,TCKT-100744,Northeast,2025-12-07 12:51:00,Enterprise,Low,status_changed,C. Patel,phone,new,pending,bug,1590
Ethan Garcia,TCKT-100745,West,2025-10-29 05:26:00,Enterprise,Low,comment_added,E. Johnson,email,new,new,billing,34
Ethan Garcia,TCKT-100745,West,2025-10-29 07:33:00,Enterprise,Low,comment_added,E. Johnson,phone,new,new,feature_request,525
Ethan Garcia,TCKT-100745,West,2025-10-29 07:33:00,Enterprise,Low,tag_removed,D. Kim,phone,new,new,billing,1084
Ethan Garcia,TCKT-100745,West,2025-10-29 07:33:00,Enterprise,Low,assigned,G. Nguyen,phone,new,new,billing,653
Ethan Garcia,TCKT-100745,West,2025-10-29 08:23:00,Enterprise,Low,tag_removed,C. Patel,chat,new,new,login,949
Ethan Garcia,TCKT-100745,West,2025-10-29 09:45:00,Enterprise,Low,comment_added,D. Kim,email,new,new,billing,541
Ethan Garcia,TCKT-100745,West,2025-10-29 09:45:00,Enterprise,Low,assigned,E. Johnson,email,new,new,refund,798
Ethan Garcia,TCKT-100745,West,2025-10-29 09:45:00,Enterprise,Low,tag_added,E. Johnson,email,new,new,bug,489
Ethan Garcia,TCKT-100745,West,2025-10-29 13:30:00,Enterprise,Low,comment_added,G. Nguyen,email,new,new,bug,153
Liam Miller,TCKT-100746,South,2025-09-08 12:24:00,Basic,High,comment_added,G. Nguyen,phone,new,new,how_to,1724
Liam Miller,TCKT-100746,South,2025-09-08 16:10:00,Basic,High,status_changed,G. Nguyen,email,new,new,bug,1633
Liam Miller,TCKT-100746,South,2025-09-08 16:10:00,Basic,High,comment_added,D. Kim,email,new,new,feature_request,1356
Liam Miller,TCKT-100746,South,2025-09-08 16:10:00,Basic,High,assigned,G. Nguyen,email,new,new,how_to,821
Liam Miller,TCKT-100746,South,2025-09-08 17:51:00,Basic,High,comment_added,F. Singh,phone,new,new,bug,1725
Liam Miller,TCKT-100746,South,2025-09-08 17:51:00,Basic,High,tag_added,A. Chen,email,new,new,how_to,1262
Liam Miller,TCKT-100746,South,2025-09-08 20:58:00,Basic,High,comment_added,D. Kim,email,new,new,bug,1423
Liam Miller,TCKT-100746,South,2025-09-08 20:58:00,Basic,High,status_changed,B. Rivera,chat,new,resolved,bug,1581
Liam Miller,TCKT-100746,South,2025-09-08 22:05:00,Basic,High,comment_added,F. Singh,web,resolved,resolved,billing,564
Emma Anderson,TCKT-100747,Mountain,2025-09-17 00:57:00,Pro,High,comment_added,C. Patel,phone,new,new,bug,1250
Emma Anderson,TCKT-100747,Mountain,2025-09-17 00:57:00,Pro,High,tag_removed,E. Johnson,email,new,new,refund,758
Emma Anderson,TCKT-100747,Mountain,2025-09-17 02:10:00,Pro,High,tag_added,B. Rivera,chat,new,new,login,1776
Emma Anderson,TCKT-100747,Mountain,2025-09-17 05:16:00,Pro,High,comment_added,E. Johnson,email,new,new,bug,695
Emma Anderson,TCKT-100747,Mountain,2025-09-17 05:16:00,Pro,High,tag_removed,C. Patel,email,new,new,how_to,1673
Emma Anderson,TCKT-100747,Mountain,2025-09-17 05:16:00,Pro,High,tag_added,C. Patel,email,new,new,how_to,1774
Emma Anderson,TCKT-100747,Mountain,2025-09-17 05:34:00,Pro,High,status_changed,G. Nguyen,email,new,open,billing,99
Emma Anderson,TCKT-100747,Mountain,2025-09-17 05:34:00,Pro,High,comment_added,E. Johnson,email,open,open,bug,920
Emma Anderson,TCKT-100747,Mountain,2025-09-17 08:39:00,Pro,High,comment_added,G. Nguyen,phone,open,open,login,1675
Mia Wilson,TCKT-100748,South,2025-10-16 09:34:00,Enterprise,High,comment_added,E. Johnson,web,new,new,billing,262
Mia Wilson,TCKT-100748,South,2025-10-16 11:48:00,Enterprise,High,status_changed,D. Kim,email,new,open,login,793
Mia Wilson,TCKT-100748,South,2025-10-16 13:18:00,Enterprise,High,comment_added,E. Johnson,chat,open,open,feature_request,473
Mia Wilson,TCKT-100748,South,2025-10-16 14:09:00,Enterprise,High,tag_added,E. Johnson,email,open,open,how_to,1012
Mason Garcia,TCKT-100749,Mountain,2025-08-24 10:34:00,Enterprise,High,comment_added,C. Patel,phone,new,new,billing,300
Mason Garcia,TCKT-100749,Mountain,2025-08-24 13:41:00,Enterprise,High,tag_added,D. Kim,web,new,new,refund,916
Mason Garcia,TCKT-100749,Mountain,2025-08-24 13:41:00,Enterprise,High,status_changed,C. Patel,email,new,new,account,77
Mason Garcia,TCKT-100749,Mountain,2025-08-24 15:16:00,Enterprise,High,status_changed,D. Kim,chat,new,resolved,bug,674
Zoe Anderson,TCKT-100750,Midwest,2025-10-04 20:36:00,Basic,High,comment_added,G. Nguyen,web,new,new,login,478
Zoe Anderson,TCKT-100750,Midwest,2025-10-04 20:36:00,Basic,High,status_changed,E. Johnson,chat,new,closed,bug,1784
Zoe Anderson,TCKT-100750,Midwest,2025-10-04 23:08:00,Basic,High,comment_added,B. Rivera,chat,closed,closed,how_to,1472
Zoe Anderson,TCKT-100750,Midwest,2025-10-04 23:08:00,Basic,High,assigned,E. Johnson,phone,closed,closed,bug,605
Zoe Anderson,TCKT-100750,Midwest,2025-10-05 00:33:00,Basic,High,comment_added,F. Singh,email,closed,closed,bug,1092
Zoe Anderson,TCKT-100750,Midwest,2025-10-05 00:33:00,Basic,High,assigned,E. Johnson,web,closed,closed,bug,242
Zoe Anderson,TCKT-100750,Midwest,2025-10-05 03:25:00,Basic,High,assigned,G. Nguyen,chat,closed,closed,how_to,270
Noah Garcia,TCKT-100751,Mountain,2025-10-30 03:44:00,Pro,Medium,tag_removed,F. Singh,chat,new,new,refund,1413
Noah Garcia,TCKT-100751,Mountain,2025-10-30 03:44:00,Pro,Medium,comment_added,C. Patel,email,new,new,bug,1447
Noah Garcia,TCKT-100751,Mountain,2025-10-30 04:38:00,Pro,Medium,comment_added,C. Patel,phone,new,new,bug,1619
Noah Garcia,TCKT-100751,Mountain,2025-10-30 04:38:00,Pro,Medium,tag_added,E. Johnson,chat,new,new,login,1712
Noah Garcia,TCKT-100751,Mountain,2025-10-30 05:22:00,Pro,Medium,comment_added,B. Rivera,chat,new,new,how_to,247
Noah Garcia,TCKT-100751,Mountain,2025-10-30 05:22:00,Pro,Medium,tag_removed,B. Rivera,email,new,new,login,1287
Noah Garcia,TCKT-100751,Mountain,2025-10-30 09:19:00,Pro,Medium,assigned,C. Patel,phone,new,new,refund,1614
Noah Garcia,TCKT-100751,Mountain,2025-10-30 09:19:00,Pro,Medium,comment_added,C. Patel,email,new,new,account,262
Noah Garcia,TCKT-100751,Mountain,2025-10-30 12:43:00,Pro,Medium,assigned,C. Patel,email,new,new,login,471
Ava Thomas,TCKT-100752,Midwest,2025-09-17 05:56:00,Basic,High,tag_added,B. Rivera,email,new,new,refund,147
Ava Thomas,TCKT-100752,Midwest,2025-09-17 08:31:00,Basic,High,comment_added,C. Patel,phone,new,new,billing,1002
Ava Thomas,TCKT-100752,Midwest,2025-09-17 08:31:00,Basic,High,assigned,A. Chen,chat,new,new,login,1220
Ava Thomas,TCKT-100752,Midwest,2025-09-17 11:47:00,Basic,High,tag_removed,A. Chen,chat,new,new,account,1268
Ava Thomas,TCKT-100752,Midwest,2025-09-17 11:47:00,Basic,High,status_changed,E. Johnson,chat,new,pending,refund,1453
Ava Thomas,TCKT-100752,Midwest,2025-09-17 11:47:00,Basic,High,comment_added,D. Kim,email,pending,pending,refund,867
Ava Thomas,TCKT-100752,Midwest,2025-09-17 13:44:00,Basic,High,status_changed,C. Patel,email,pending,pending,bug,1178
Ava Thomas,TCKT-100752,Midwest,2025-09-17 13:44:00,Basic,High,tag_removed,G. Nguyen,chat,pending,pending,bug,1147
Isla Lee,TCKT-100753,West,2025-09-01 19:32:00,Pro,Low,assigned,B. Rivera,chat,new,new,feature_request,612
Isla Lee,TCKT-100753,West,2025-09-01 23:07:00,Pro,Low,assigned,A. Chen,chat,new,new,bug,771
Isla Lee,TCKT-100753,West,2025-09-01 23:07:00,Pro,Low,tag_added,E. Johnson,phone,new,new,billing,489
Isla Lee,TCKT-100753,West,2025-09-01 23:58:00,Pro,Low,assigned,E. Johnson,phone,new,new,refund,1694
Ava Johnson,TCKT-100754,South,2025-08-24 07:22:00,Pro,Medium,comment_added,C. Patel,email,new,new,how_to,1386
Ava Johnson,TCKT-100754,South,2025-08-24 11:19:00,Pro,Medium,assigned,F. Singh,email,new,new,account,1481
Ava Johnson,TCKT-100754,South,2025-08-24 11:19:00,Pro,Medium,tag_removed,A. Chen,email,new,new,billing,144
Ava Johnson,TCKT-100754,South,2025-08-24 15:09:00,Pro,Medium,tag_added,B. Rivera,email,new,new,login,329
Ava Johnson,TCKT-100754,South,2025-08-24 15:09:00,Pro,Medium,comment_added,D. Kim,chat,new,new,billing,1452
Ava Johnson,TCKT-100754,South,2025-08-24 16:19:00,Pro,Medium,comment_added,D. Kim,phone,new,new,login,102
Ava Johnson,TCKT-100754,South,2025-08-24 16:19:00,Pro,Medium,assigned,G. Nguyen,web,new,new,login,387
Ava Johnson,TCKT-100754,South,2025-08-24 19:30:00,Pro,Medium,comment_added,G. Nguyen,email,new,new,account,967
Liam Anderson,TCKT-100755,Midwest,2025-08-28 03:53:00,Basic,Low,comment_added,G. Nguyen,chat,new,new,refund,865
Liam Anderson,TCKT-100755,Midwest,2025-08-28 05:03:00,Basic,Low,tag_removed,A. Chen,email,new,new,bug,1556
Liam Anderson,TCKT-100755,Midwest,2025-08-28 07:12:00,Basic,Low,comment_added,G. Nguyen,email,new,new,feature_request,1546
Liam Anderson,TCKT-100755,Midwest,2025-08-28 07:12:00,Basic,Low,assigned,G. Nguyen,email,new,new,billing,1743
Liam Anderson,TCKT-100755,Midwest,2025-08-28 08:12:00,Basic,Low,tag_removed,G. Nguyen,email,new,new,bug,1151
Liam Anderson,TCKT-100755,Midwest,2025-08-28 08:12:00,Basic,Low,comment_added,B. Rivera,chat,new,new,login,254
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:10:00,Basic,Urgent,status_changed,F. Singh,chat,new,new,how_to,247
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:10:00,Basic,Urgent,comment_added,G. Nguyen,phone,new,new,billing,102
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:10:00,Basic,Urgent,tag_added,D. Kim,phone,new,new,bug,1700
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:11:00,Basic,Urgent,tag_added,C. Patel,phone,new,new,bug,1537
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:11:00,Basic,Urgent,comment_added,F. Singh,email,new,new,how_to,923
Olivia Lee,TCKT-100756,Northeast,2025-11-19 08:11:00,Basic,Urgent,status_changed,D. Kim,email,new,closed,refund,1394
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 00:34:00,Pro,High,comment_added,B. Rivera,email,new,new,bug,433
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 00:34:00,Pro,High,tag_added,C. Patel,email,new,new,billing,1412
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 03:42:00,Pro,High,comment_added,A. Chen,email,new,new,refund,27
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 03:42:00,Pro,High,status_changed,B. Rivera,email,new,closed,refund,234
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 03:42:00,Pro,High,tag_removed,D. Kim,phone,closed,closed,feature_request,440
Sofia Anderson,TCKT-100757,Midwest,2025-10-06 06:34:00,Pro,High,comment_added,D. Kim,email,closed,closed,billing,276
Noah Miller,TCKT-100758,West,2025-09-30 07:44:00,Pro,Low,comment_added,D. Kim,chat,new,new,how_to,1716
Noah Miller,TCKT-100758,West,2025-09-30 07:44:00,Pro,Low,status_changed,D. Kim,chat,new,new,how_to,316
Noah Miller,TCKT-100758,West,2025-09-30 07:44:00,Pro,Low,tag_removed,A. Chen,email,new,new,billing,1558
Noah Miller,TCKT-100758,West,2025-09-30 08:36:00,Pro,Low,status_changed,G. Nguyen,web,new,pending,how_to,80
Noah Miller,TCKT-100758,West,2025-09-30 08:36:00,Pro,Low,tag_removed,A. Chen,web,pending,pending,account,1705
Noah Miller,TCKT-100758,West,2025-09-30 11:17:00,Pro,Low,comment_added,F. Singh,phone,pending,pending,bug,40
Lucas Davis,TCKT-100759,Mountain,2025-09-09 14:02:00,Pro,High,comment_added,F. Singh,chat,new,new,login,335
Lucas Davis,TCKT-100759,Mountain,2025-09-09 14:02:00,Pro,High,status_changed,E. Johnson,web,new,closed,refund,1357
Lucas Davis,TCKT-100759,Mountain,2025-09-09 15:46:00,Pro,High,status_changed,C. Patel,email,closed,new,feature_request,235
Lucas Davis,TCKT-100759,Mountain,2025-09-09 16:56:00,Pro,High,comment_added,B. Rivera,phone,new,new,refund,1118
Lucas Davis,TCKT-100759,Mountain,2025-09-09 16:56:00,Pro,High,tag_added,F. Singh,web,new,new,account,601
Lucas Davis,TCKT-100759,Mountain,2025-09-09 20:45:00,Pro,High,comment_added,C. Patel,phone,new,new,refund,394
Lucas Davis,TCKT-100759,Mountain,2025-09-09 20:45:00,Pro,High,assigned,G. Nguyen,web,new,new,login,382
Lucas Davis,TCKT-100759,Mountain,2025-09-10 00:27:00,Pro,High,tag_added,C. Patel,phone,new,new,bug,656
Lucas Davis,TCKT-100759,Mountain,2025-09-10 00:27:00,Pro,High,comment_added,F. Singh,chat,new,new,account,797
Emma Martinez,TCKT-100760,Midwest,2025-10-03 09:14:00,Basic,High,tag_added,G. Nguyen,chat,new,new,feature_request,1665
